date,airline,delay,cancelled
2013-4-01,Hawaiian Airlines,39662.0,14.0
2013-4-01,JetBlue Airways,546399.0,155.0
2013-4-01,Mesa Airlines,253928.0,284.0
2013-4-01,Pinnacle Airlines,487895.0,862.0
2013-4-01,SkyWest Airlines,896285.0,1521.0
2013-4-01,Southwest Airlines,1671359.0,624.0
2013-4-01,US Airways,458261.0,273.0
2013-4-01,United Air Lines,970251.0,465.0
2013-4-01,Virgin America,80197.0,0.0
2013-5-01,AirTran Airways,234221.0,42.0
2013-5-01,Alaska Airlines,84729.0,33.0
2013-5-01,American Airlines,1088898.0,603.0
2013-5-01,American Eagle Airlines,1103309.0,1084.0
2013-5-01,Delta Air Lines,837122.0,50.0
2013-5-01,ExpressJet Airlines,1683580.0,1683.0
2013-5-01,Frontier Airlines,143228.0,7.0
2013-5-01,Hawaiian Airlines,38263.0,2.0
2013-5-01,JetBlue Airways,383513.0,79.0
2013-5-01,Mesa Airlines,361033.0,403.0
2013-5-01,Pinnacle Airlines,448081.0,419.0
2013-5-01,SkyWest Airlines,869779.0,870.0
2013-5-01,Southwest Airlines,1737777.0,460.0
2013-5-01,US Airways,434354.0,215.0
2013-5-01,United Air Lines,781450.0,287.0
2013-5-01,Virgin America,105497.0,1.0
2013-6-01,AirTran Airways,544073.0,240.0
2013-6-01,Alaska Airlines,123093.0,60.0
2013-6-01,American Airlines,1492908.0,644.0
2013-6-01,American Eagle Airlines,1510729.0,1578.0
2013-6-01,Delta Air Lines,1696116.0,278.0
2013-6-01,ExpressJet Airlines,2528026.0,2473.0
2013-6-01,Frontier Airlines,120640.0,19.0
2013-6-01,Hawaiian Airlines,33919.0,0.0
2013-6-01,JetBlue Airways,734530.0,152.0
2013-6-01,Mesa Airlines,397100.0,414.0
2013-6-01,Pinnacle Airlines,709054.0,835.0
2013-6-01,SkyWest Airlines,1167523.0,1350.0
2013-6-01,Southwest Airlines,2509932.0,763.0
2013-6-01,US Airways,815222.0,487.0
2013-6-01,United Air Lines,1390664.0,551.0
2013-6-01,Virgin America,185120.0,8.0
2013-7-01,AirTran Airways,511149.0,214.0
2013-7-01,Alaska Airlines,152895.0,92.0
2013-7-01,American Airlines,1138301.0,867.0
2013-7-01,American Eagle Airlines,1372043.0,930.0
2013-7-01,Delta Air Lines,1918613.0,312.0
2013-7-01,ExpressJet Airlines,2253013.0,2006.0
2013-7-01,Frontier Airlines,175636.0,24.0
2013-7-01,Hawaiian Airlines,43972.0,4.0
2013-7-01,JetBlue Airways,915423.0,234.0
2013-7-01,Mesa Airlines,385052.0,385.0
2013-7-01,Pinnacle Airlines,711693.0,1125.0
2013-7-01,SkyWest Airlines,1208112.0,1562.0
2013-7-01,Southwest Airlines,2002514.0,766.0
2013-7-01,US Airways,721258.0,418.0
2013-7-01,United Air Lines,1202943.0,606.0
2013-7-01,Virgin America,222455.0,54.0
2013-8-01,AirTran Airways,218848.0,66.0
2013-8-01,Alaska Airlines,147262.0,66.0
2013-8-01,American Airlines,782559.0,529.0
2013-8-01,American Eagle Airlines,871129.0,894.0
2013-8-01,Delta Air Lines,964127.0,51.0
2013-8-01,Endeavor Air,384807.0,396.0
2013-8-01,ExpressJet Airlines,1515484.0,1382.0
2013-8-01,Frontier Airlines,131347.0,6.0
2013-8-01,Hawaiian Airlines,33918.0,5.0
2013-8-01,JetBlue Airways,629476.0,32.0
2013-8-01,Mesa Airlines,314194.0,259.0
2013-8-01,SkyWest Airlines,1132924.0,940.0
2013-8-01,Southwest Airlines,2043335.0,458.0
2013-8-01,US Airways,483372.0,225.0
2013-8-01,United Air Lines,865248.0,221.0
2013-8-01,Virgin America,93131.0,7.0
2013-9-01,AirTran Airways,127232.0,62.0
2013-9-01,Alaska Airlines,110233.0,30.0
2013-9-01,American Airlines,688908.0,266.0
2013-9-01,American Eagle Airlines,501774.0,928.0
2013-9-01,Delta Air Lines,544593.0,49.0
2013-9-01,Endeavor Air,206938.0,256.0
2013-9-01,ExpressJet Airlines,956388.0,977.0
2013-9-01,Frontier Airlines,128796.0,8.0
2013-9-01,Hawaiian Airlines,27948.0,4.0
2013-9-01,JetBlue Airways,322240.0,47.0
2013-9-01,Mesa Airlines,166619.0,177.0
2013-9-01,SkyWest Airlines,794151.0,583.0
2013-9-01,Southwest Airlines,1678815.0,578.0
2013-9-01,US Airways,271996.0,234.0
2013-9-01,United Air Lines,621705.0,212.0
2013-9-01,Virgin America,66343.0,1.0
2014-1-01,AirTran Airways,229709.0,588.0
2014-1-01,Alaska Airlines,112487.0,152.0
2014-1-01,American Airlines,919968.0,1574.0
2014-1-01,American Eagle Airlines,1107711.0,4205.0
2014-1-01,Delta Air Lines,1729009.0,2997.0
2014-1-01,ExpressJet Airlines,2100149.0,8987.0
2014-1-01,Frontier Airlines,214671.0,84.0
2014-1-01,Hawaiian Airlines,28729.0,1.0
2014-1-01,JetBlue Airways,926987.0,2164.0
2014-1-01,SkyWest Airlines,1092943.0,2663.0
2014-1-01,Southwest Airlines,3236670.0,4439.0
2014-1-01,US Airways,527608.0,1052.0
2014-1-01,United Air Lines,1026918.0,1888.0
2014-1-01,Virgin America,62238.0,58.0
2014-10-01,AirTran Airways,46490.0,13.0
2014-10-01,Alaska Airlines,110218.0,40.0
2014-10-01,American Airlines,1033059.0,391.0
2014-10-01,Delta Air Lines,747526.0,17.0
2014-10-01,Envoy Air,834122.0,1512.0
2014-10-01,ExpressJet Airlines,1403578.0,1038.0
2014-10-01,Frontier Airlines,138826.0,27.0
2014-10-01,Hawaiian Airlines,48528.0,17.0
2014-10-01,JetBlue Airways,258103.0,74.0
2014-10-01,SkyWest Airlines,871004.0,860.0
2014-10-01,Southwest Airlines,1555216.0,709.0
2014-10-01,US Airways,406156.0,230.0
2014-10-01,United Air Lines,861940.0,276.0
2014-10-01,Virgin America,71122.0,2.0
2014-11-01,AirTran Airways,27980.0,12.0
2014-11-01,Alaska Airlines,138135.0,56.0
2014-11-01,American Airlines,907109.0,255.0
2014-11-01,Delta Air Lines,757886.0,35.0
2014-11-01,Envoy Air,698273.0,1022.0
2014-11-01,ExpressJet Airlines,920612.0,552.0
2014-11-01,Frontier Airlines,200785.0,38.0
2014-11-01,Hawaiian Airlines,39945.0,16.0
2014-11-01,JetBlue Airways,294003.0,153.0
2014-11-01,SkyWest Airlines,1052376.0,1053.0
2014-11-01,Southwest Airlines,1535347.0,627.0
2014-11-01,US Airways,396102.0,217.0
2014-11-01,United Air Lines,715656.0,258.0
2014-11-01,Virgin America,73323.0,7.0
2014-12-01,AirTran Airways,29147.0,13.0
2014-12-01,Alaska Airlines,215942.0,68.0
2014-12-01,American Airlines,1186247.0,358.0
2014-12-01,Delta Air Lines,631550.0,45.0
2014-12-01,Envoy Air,849991.0,1431.0
2014-12-01,ExpressJet Airlines,1171989.0,836.0
2014-12-01,Frontier Airlines,252310.0,46.0
2014-12-01,Hawaiian Airlines,64586.0,21.0
2014-12-01,JetBlue Airways,339140.0,116.0
2014-12-01,SkyWest Airlines,1432217.0,2438.0
2014-12-01,Southwest Airlines,2573127.0,819.0
2014-12-01,US Airways,402247.0,163.0
2014-12-01,United Air Lines,1017193.0,322.0
2014-12-01,Virgin America,171079.0,59.0
2014-2-01,AirTran Airways,124993.0,567.0
2014-2-01,Alaska Airlines,119881.0,134.0
2014-2-01,American Airlines,862137.0,1960.0
2014-2-01,American Eagle Airlines,735412.0,2716.0
2014-2-01,Delta Air Lines,897355.0,2556.0
2014-2-01,ExpressJet Airlines,1854749.0,6263.0
2014-2-01,Frontier Airlines,155624.0,24.0
2014-2-01,Hawaiian Airlines,41786.0,4.0
2014-2-01,JetBlue Airways,544730.0,1025.0
2014-2-01,SkyWest Airlines,1105266.0,2188.0
2014-2-01,Southwest Airlines,1934824.0,2698.0
2014-2-01,US Airways,510323.0,2100.0
2014-2-01,United Air Lines,942367.0,1353.0
2014-2-01,Virgin America,144970.0,131.0
2014-3-01,AirTran Airways,143362.0,134.0
2014-3-01,Alaska Airlines,122177.0,71.0
2014-3-01,American Airlines,815791.0,877.0
2014-3-01,American Eagle Airlines,659451.0,1437.0
2014-3-01,Delta Air Lines,907582.0,156.0
2014-3-01,ExpressJet Airlines,1633588.0,3182.0
2014-3-01,Frontier Airlines,119612.0,12.0
2014-3-01,Hawaiian Airlines,36280.0,5.0
2014-3-01,JetBlue Airways,390381.0,427.0
2014-3-01,SkyWest Airlines,944865.0,1222.0
2014-3-01,Southwest Airlines,2280151.0,1138.0
2014-3-01,US Airways,479133.0,687.0
2014-3-01,United Air Lines,782247.0,460.0
2014-3-01,Virgin America,53429.0,40.0
2014-4-01,AirTran Airways,90444.0,36.0
2014-4-01,Alaska Airlines,95350.0,31.0
2014-4-01,American Airlines,732093.0,138.0
2014-4-01,Delta Air Lines,834287.0,40.0
2014-4-01,Envoy Air,652615.0,1087.0
2014-4-01,ExpressJet Airlines,1429000.0,1973.0
2014-4-01,Frontier Airlines,117057.0,6.0
2014-4-01,Hawaiian Airlines,31215.0,19.0
2014-4-01,JetBlue Airways,402074.0,303.0
2014-4-01,SkyWest Airlines,862198.0,905.0
2014-4-01,Southwest Airlines,2102083.0,551.0
2014-4-01,US Airways,424287.0,294.0
2014-4-01,United Air Lines,591223.0,174.0
2014-4-01,Virgin America,63198.0,5.0
2014-5-01,AirTran Airways,102548.0,17.0
2014-5-01,Alaska Airlines,98168.0,17.0
2014-5-01,American Airlines,971798.0,1066.0
2014-5-01,Delta Air Lines,969175.0,72.0
2014-5-01,Envoy Air,776177.0,1518.0
2014-5-01,ExpressJet Airlines,1702401.0,3436.0
2014-5-01,Frontier Airlines,181166.0,46.0
2014-5-01,Hawaiian Airlines,31396.0,28.0
2014-5-01,JetBlue Airways,416642.0,512.0
2014-5-01,SkyWest Airlines,970191.0,1122.0
2014-5-01,Southwest Airlines,2638061.0,757.0
2014-5-01,US Airways,507386.0,356.0
2014-5-01,United Air Lines,974312.0,557.0
2014-5-01,Virgin America,76868.0,9.0
2014-6-01,AirTran Airways,111993.0,29.0
2014-6-01,Alaska Airlines,143157.0,30.0
2014-6-01,American Airlines,1578491.0,504.0
2014-6-01,Delta Air Lines,1253355.0,19.0
2014-6-01,Envoy Air,967130.0,2166.0
2014-6-01,ExpressJet Airlines,2077889.0,2937.0
2014-6-01,Frontier Airlines,196883.0,7.0
2014-6-01,Hawaiian Airlines,22237.0,5.0
2014-6-01,JetBlue Airways,406268.0,426.0
2014-6-01,SkyWest Airlines,1270319.0,2016.0
2014-6-01,Southwest Airlines,3380126.0,851.0
2014-6-01,US Airways,591573.0,529.0
2014-6-01,United Air Lines,1264032.0,607.0
2014-6-01,Virgin America,71983.0,7.0
2014-7-01,AirTran Airways,108448.0,20.0
2014-7-01,Alaska Airlines,174651.0,55.0
2014-7-01,American Airlines,1262358.0,596.0
2014-7-01,Delta Air Lines,986146.0,139.0
2014-7-01,Envoy Air,606819.0,1262.0
2014-7-01,ExpressJet Airlines,1552237.0,2016.0
2014-7-01,Frontier Airlines,176596.0,13.0
2014-7-01,Hawaiian Airlines,36874.0,5.0
2014-7-01,JetBlue Airways,790441.0,672.0
2014-7-01,SkyWest Airlines,1132264.0,1369.0
2014-7-01,Southwest Airlines,3216362.0,1006.0
2014-7-01,US Airways,690922.0,664.0
2014-7-01,United Air Lines,1089659.0,567.0
2014-7-01,Virgin America,78421.0,6.0
2014-8-01,AirTran Airways,103689.0,34.0
2014-8-01,Alaska Airlines,174966.0,66.0
2014-8-01,American Airlines,1227478.0,468.0
2014-8-01,Delta Air Lines,1120482.0,297.0
2014-8-01,Envoy Air,760673.0,1250.0
2014-8-01,ExpressJet Airlines,1537729.0,1210.0
2014-8-01,Frontier Airlines,188233.0,26.0
2014-8-01,Hawaiian Airlines,40312.0,30.0
2014-8-01,JetBlue Airways,416772.0,140.0
2014-8-01,SkyWest Airlines,1177955.0,1321.0
2014-8-01,Southwest Airlines,2257638.0,428.0
2014-8-01,US Airways,455048.0,256.0
2014-8-01,United Air Lines,935906.0,420.0
2014-8-01,Virgin America,55346.0,3.0
2014-9-01,AirTran Airways,48717.0,53.0
2014-9-01,Alaska Airlines,131173.0,39.0
2014-9-01,American Airlines,721521.0,270.0
2014-9-01,Delta Air Lines,761324.0,129.0
2014-9-01,Envoy Air,561091.0,1550.0
2014-9-01,ExpressJet Airlines,1302304.0,1698.0
2014-9-01,Frontier Airlines,158186.0,28.0
2014-9-01,Hawaiian Airlines,57308.0,7.0
2014-9-01,JetBlue Airways,195594.0,64.0
2014-9-01,SkyWest Airlines,786878.0,1151.0
2014-9-01,Southwest Airlines,1577183.0,1142.0
2014-9-01,US Airways,360730.0,189.0
2014-9-01,United Air Lines,670320.0,448.0
2014-9-01,Virgin America,56303.0,8.0
2015-1-01,Alaska Airlines,169357.0,64.0
2015-1-01,American Airlines,985082.0,900.0
2015-1-01,Delta Air Lines,757373.0,678.0
2015-1-01,Envoy Air,995779.0,2288.0
2015-1-01,ExpressJet Airlines,1142953.0,1702.0
2015-1-01,Frontier Airlines,249503.0,89.0
2015-1-01,Hawaiian Airlines,67841.0,26.0
2015-1-01,JetBlue Airways,461095.0,1102.0
2015-1-01,SkyWest Airlines,1296868.0,1262.0
2015-1-01,Southwest Airlines,1659086.0,1767.0
2015-1-01,Spirit Air Lines,184879.0,98.0
2015-1-01,US Airways,469957.0,959.0
2015-1-01,United Air Lines,828816.0,967.0
2015-1-01,Virgin America,63293.0,80.0
2015-10-01,Alaska Airlines,117167.0,33.0
2015-10-01,American Airlines,1001878.0,725.0
2015-10-01,Delta Air Lines,583891.0,17.0
2015-10-01,Envoy Air,258407.0,273.0
2015-10-01,ExpressJet Airlines,672729.0,477.0
2015-10-01,Frontier Airlines,105331.0,12.0
2015-10-01,Hawaiian Airlines,41265.0,12.0
2015-10-01,JetBlue Airways,357167.0,130.0
2015-10-01,SkyWest Airlines,646927.0,241.0
2015-10-01,Southwest Airlines,1109139.0,322.0
2015-10-01,Spirit Air Lines,133264.0,61.0
2015-10-01,United Air Lines,604938.0,128.0
2015-10-01,Virgin America,83395.0,23.0
2015-11-01,Alaska Airlines,155311.0,46.0
2015-11-01,American Airlines,1089587.0,552.0
2015-11-01,Delta Air Lines,711230.0,14.0
2015-11-01,Envoy Air,332420.0,905.0
2015-11-01,ExpressJet Airlines,788095.0,783.0
2015-11-01,Frontier Airlines,196808.0,36.0
2015-11-01,Hawaiian Airlines,24107.0,5.0
2015-11-01,JetBlue Airways,321031.0,112.0
2015-11-01,SkyWest Airlines,860659.0,707.0
2015-11-01,Southwest Airlines,1375056.0,970.0
2015-11-01,Spirit Air Lines,189487.0,105.0
2015-11-01,United Air Lines,794397.0,307.0
2015-11-01,Virgin America,66276.0,57.0
2015-12-01,Alaska Airlines,158667.0,93.0
2015-12-01,American Airlines,1437084.0,1278.0
2015-12-01,Delta Air Lines,1294567.0,185.0
2015-12-01,Envoy Air,332145.0,805.0
2015-12-01,ExpressJet Airlines,987297.0,1517.0
2015-12-01,Frontier Airlines,238955.0,85.0
2015-12-01,Hawaiian Airlines,36928.0,5.0
2015-12-01,JetBlue Airways,785699.0,66.0
2015-12-01,SkyWest Airlines,1286499.0,1395.0
2015-12-01,Southwest Airlines,2284513.0,1622.0
2015-12-01,Spirit Air Lines,292160.0,182.0
2015-12-01,United Air Lines,1194014.0,786.0
2015-12-01,Virgin America,166040.0,44.0
2015-2-01,Alaska Airlines,152429.0,113.0
2015-2-01,American Airlines,827492.0,2554.0
2015-2-01,Delta Air Lines,1227833.0,1696.0
2015-2-01,Envoy Air,909422.0,3887.0
2015-2-01,ExpressJet Airlines,1085012.0,3002.0
2015-2-01,Frontier Airlines,283852.0,108.0
2015-2-01,Hawaiian Airlines,76064.0,3.0
2015-2-01,JetBlue Airways,722698.0,1296.0
2015-2-01,SkyWest Airlines,1068321.0,1403.0
2015-2-01,Southwest Airlines,1444022.0,3454.0
2015-2-01,Spirit Air Lines,253814.0,266.0
2015-2-01,US Airways,578660.0,1574.0
2015-2-01,United Air Lines,788030.0,1006.0
2015-2-01,Virgin America,88525.0,155.0
2015-3-01,Alaska Airlines,175172.0,39.0
2015-3-01,American Airlines,1012330.0,1428.0
2015-3-01,Delta Air Lines,1111810.0,524.0
2015-3-01,Envoy Air,700568.0,2031.0
2015-3-01,ExpressJet Airlines,1098255.0,2135.0
2015-3-01,Frontier Airlines,259226.0,61.0
2015-3-01,Hawaiian Airlines,56891.0,13.0
2015-3-01,JetBlue Airways,656841.0,458.0
2015-3-01,SkyWest Airlines,811922.0,544.0
2015-3-01,Southwest Airlines,1814265.0,2148.0
2015-3-01,Spirit Air Lines,227959.0,139.0
2015-3-01,US Airways,500744.0,784.0
2015-3-01,United Air Lines,896947.0,641.0
2015-3-01,Virgin America,90750.0,57.0
2015-4-01,Alaska Airlines,117909.0,65.0
2015-4-01,American Airlines,948885.0,354.0
2015-4-01,Delta Air Lines,890323.0,147.0
2015-4-01,Envoy Air,480370.0,858.0
2015-4-01,ExpressJet Airlines,879664.0,929.0
2015-4-01,Frontier Airlines,178108.0,38.0
2015-4-01,Hawaiian Airlines,29414.0,11.0
2015-4-01,JetBlue Airways,411315.0,139.0
2015-4-01,SkyWest Airlines,776797.0,714.0
2015-4-01,Southwest Airlines,1649657.0,621.0
2015-4-01,Spirit Air Lines,187862.0,64.0
2015-4-01,US Airways,425642.0,196.0
2015-4-01,United Air Lines,857411.0,370.0
2015-4-01,Virgin America,61982.0,14.0
2015-5-01,Alaska Airlines,113114.0,45.0
2015-5-01,American Airlines,964548.0,884.0
2015-5-01,Delta Air Lines,1054839.0,143.0
2015-5-01,Envoy Air,499555.0,947.0
2015-5-01,ExpressJet Airlines,1131034.0,1041.0
2015-5-01,Frontier Airlines,218704.0,25.0
2015-5-01,Hawaiian Airlines,42237.0,7.0
2015-5-01,JetBlue Airways,343381.0,172.0
2015-5-01,SkyWest Airlines,815232.0,619.0
2015-5-01,Southwest Airlines,2149130.0,976.0
2015-5-01,Spirit Air Lines,411738.0,225.0
2015-5-01,US Airways,398960.0,232.0
2015-5-01,United Air Lines,1035005.0,348.0
2015-5-01,Virgin America,100323.0,30.0
2015-6-01,Alaska Airlines,157370.0,60.0
2015-6-01,American Airlines,1158538.0,539.0
2015-6-01,Delta Air Lines,1435270.0,239.0
2015-6-01,Envoy Air,612478.0,1326.0
2015-6-01,ExpressJet Airlines,1488125.0,1742.0
2015-6-01,Frontier Airlines,296454.0,54.0
2015-6-01,Hawaiian Airlines,43424.0,10.0
2015-6-01,JetBlue Airways,494638.0,231.0
2015-6-01,SkyWest Airlines,1127528.0,1108.0
2015-6-01,Southwest Airlines,2873607.0,1884.0
2015-6-01,Spirit Air Lines,587299.0,479.0
2015-6-01,US Airways,623484.0,322.0
2015-6-01,United Air Lines,1736989.0,1105.0
2015-6-01,Virgin America,87785.0,21.0
2015-7-01,Alaska Airlines,171334.0,49.0
2015-7-01,American Airlines,1561569.0,562.0
2015-7-01,Delta Air Lines,1214938.0,106.0
2015-7-01,Envoy Air,465440.0,634.0
2015-7-01,ExpressJet Airlines,1050267.0,909.0
2015-7-01,Frontier Airlines,235356.0,33.0
2015-7-01,Hawaiian Airlines,59332.0,11.0
2015-7-01,JetBlue Airways,534074.0,225.0
2015-7-01,SkyWest Airlines,1092400.0,821.0
2015-7-01,Southwest Airlines,3001240.0,839.0
2015-7-01,Spirit Air Lines,298683.0,131.0
2015-7-01,United Air Lines,1406252.0,468.0
2015-7-01,Virgin America,99379.0,18.0
2015-8-01,Alaska Airlines,196890.0,36.0
2015-8-01,American Airlines,1481078.0,790.0
2015-8-01,Delta Air Lines,1159634.0,69.0
2015-8-01,Envoy Air,415985.0,703.0
2015-8-01,ExpressJet Airlines,930320.0,728.0
2015-8-01,Frontier Airlines,177835.0,26.0
2015-8-01,Hawaiian Airlines,115976.0,44.0
2015-8-01,JetBlue Airways,641390.0,255.0
2015-8-01,SkyWest Airlines,979123.0,794.0
2015-8-01,Southwest Airlines,2129049.0,1056.0
2015-8-01,Spirit Air Lines,362481.0,186.0
2015-8-01,United Air Lines,997456.0,341.0
2015-8-01,Virgin America,93337.0,24.0
2015-9-01,Alaska Airlines,119099.0,26.0
2015-9-01,American Airlines,950660.0,353.0
2015-9-01,Delta Air Lines,631880.0,6.0
2015-9-01,Envoy Air,281771.0,368.0
2015-9-01,ExpressJet Airlines,589354.0,266.0
2015-9-01,Frontier Airlines,124696.0,21.0
2015-9-01,Hawaiian Airlines,70834.0,24.0
2015-9-01,JetBlue Airways,372423.0,90.0
2015-9-01,SkyWest Airlines,656691.0,352.0
2015-9-01,Southwest Airlines,1027549.0,384.0
2015-9-01,Spirit Air Lines,205698.0,68.0
2015-9-01,United Air Lines,574636.0,106.0
2015-9-01,Virgin America,48251.0,11.0
2016-1-01,Alaska Airlines,133988.0,139.0
2016-1-01,American Airlines,1205854.0,2720.0
2016-1-01,Delta Air Lines,980685.0,974.0
2016-1-01,ExpressJet Airlines,710000.0,1427.0
2016-1-01,Frontier Airlines,117300.0,77.0
2016-1-01,Hawaiian Airlines,35889.0,4.0
2016-1-01,JetBlue Airways,627724.0,897.0
2016-1-01,SkyWest Airlines,1138857.0,984.0
2016-1-01,Southwest Airlines,1185418.0,2640.0
2016-1-01,Spirit Air Lines,303797.0,308.0
2016-1-01,United Air Lines,581468.0,1336.0
2016-1-01,Virgin America,117700.0,159.0
2016-10-01,Alaska Airlines,122943.0,84.0
2016-10-01,American Airlines,928840.0,825.0
2016-10-01,Delta Air Lines,527729.0,473.0
2016-10-01,ExpressJet Airlines,714173.0,318.0
2016-10-01,Frontier Airlines,190686.0,122.0
2016-10-01,Hawaiian Airlines,39676.0,6.0
2016-10-01,JetBlue Airways,445966.0,536.0
2016-10-01,SkyWest Airlines,770759.0,533.0
2016-10-01,Southwest Airlines,1141469.0,936.0
2016-10-01,Spirit Air Lines,147675.0,295.0
2016-10-01,United Air Lines,854893.0,349.0
2016-10-01,Virgin America,126119.0,70.0
2016-11-01,Alaska Airlines,113941.0,10.0
2016-11-01,American Airlines,872210.0,181.0
2016-11-01,Delta Air Lines,597012.0,0.0
2016-11-01,ExpressJet Airlines,797165.0,345.0
2016-11-01,Frontier Airlines,90191.0,6.0
2016-11-01,Hawaiian Airlines,38354.0,11.0
2016-11-01,JetBlue Airways,333020.0,42.0
2016-11-01,SkyWest Airlines,812063.0,328.0
2016-11-01,Southwest Airlines,1083372.0,220.0
2016-11-01,Spirit Air Lines,144440.0,38.0
2016-11-01,United Air Lines,655779.0,116.0
2016-11-01,Virgin America,80571.0,13.0
2016-12-01,Alaska Airlines,277596.0,232.0
2016-12-01,American Airlines,1503169.0,550.0
2016-12-01,Delta Air Lines,1450259.0,135.0
2016-12-01,ExpressJet Airlines,1190860.0,1142.0
2016-12-01,Frontier Airlines,395134.0,523.0
2016-12-01,Hawaiian Airlines,87541.0,9.0
2016-12-01,JetBlue Airways,770926.0,248.0
2016-12-01,SkyWest Airlines,1777495.0,1830.0
2016-12-01,Southwest Airlines,2338873.0,1876.0
2016-12-01,Spirit Air Lines,329268.0,286.0
2016-12-01,United Air Lines,1187142.0,535.0
2016-12-01,Virgin America,186537.0,98.0
2016-2-01,Alaska Airlines,104087.0,79.0
2016-2-01,American Airlines,1085942.0,1003.0
2016-2-01,Delta Air Lines,991176.0,313.0
2016-2-01,ExpressJet Airlines,828793.0,1465.0
2016-2-01,Frontier Airlines,101946.0,104.0
2016-2-01,Hawaiian Airlines,31272.0,3.0
2016-2-01,JetBlue Airways,835522.0,559.0
2016-2-01,SkyWest Airlines,858663.0,1092.0
2016-2-01,Southwest Airlines,903525.0,1415.0
2016-2-01,Spirit Air Lines,330953.0,404.0
2016-2-01,United Air Lines,612379.0,348.0
2016-2-01,Virgin America,72828.0,38.0
2016-3-01,Alaska Airlines,142878.0,108.0
2016-3-01,American Airlines,1437902.0,431.0
2016-3-01,Delta Air Lines,954238.0,58.0
2016-3-01,ExpressJet Airlines,801189.0,611.0
2016-3-01,Frontier Airlines,193726.0,181.0
2016-3-01,Hawaiian Airlines,39981.0,9.0
2016-3-01,JetBlue Airways,584073.0,118.0
2016-3-01,SkyWest Airlines,1143956.0,1214.0
2016-3-01,Southwest Airlines,1646118.0,1278.0
2016-3-01,Spirit Air Lines,233412.0,174.0
2016-3-01,United Air Lines,919076.0,483.0
2016-3-01,Virgin America,142148.0,68.0
2016-4-01,Alaska Airlines,107343.0,16.0
2016-4-01,American Airlines,1138453.0,660.0
2016-4-01,Delta Air Lines,796078.0,53.0
2016-4-01,ExpressJet Airlines,586187.0,623.0
2016-4-01,Frontier Airlines,99910.0,28.0
2016-4-01,Hawaiian Airlines,25526.0,6.0
2016-4-01,JetBlue Airways,551353.0,173.0
2016-4-01,SkyWest Airlines,710994.0,694.0
2016-4-01,Southwest Airlines,1636228.0,968.0
2016-4-01,Spirit Air Lines,243861.0,193.0
2016-4-01,United Air Lines,665069.0,650.0
2016-4-01,Virgin America,103144.0,45.0
2016-5-01,Alaska Airlines,98946.0,33.0
2016-5-01,American Airlines,1515169.0,493.0
2016-5-01,Delta Air Lines,910129.0,39.0
2016-5-01,ExpressJet Airlines,717730.0,452.0
2016-5-01,Frontier Airlines,185536.0,21.0
2016-5-01,Hawaiian Airlines,36915.0,17.0
2016-5-01,JetBlue Airways,423768.0,88.0
2016-5-01,SkyWest Airlines,827924.0,305.0
2016-5-01,Southwest Airlines,1687082.0,610.0
2016-5-01,Spirit Air Lines,231542.0,164.0
2016-5-01,United Air Lines,823224.0,247.0
2016-5-01,Virgin America,119246.0,40.0
2016-6-01,Alaska Airlines,152894.0,35.0
2016-6-01,American Airlines,2403940.0,831.0
2016-6-01,Delta Air Lines,1502224.0,13.0
2016-6-01,ExpressJet Airlines,1108790.0,1254.0
2016-6-01,Frontier Airlines,208820.0,7.0
2016-6-01,Hawaiian Airlines,47389.0,11.0
2016-6-01,JetBlue Airways,623330.0,201.0
2016-6-01,SkyWest Airlines,913767.0,422.0
2016-6-01,Southwest Airlines,2675853.0,1510.0
2016-6-01,Spirit Air Lines,258139.0,270.0
2016-6-01,United Air Lines,1092072.0,357.0
2016-6-01,Virgin America,129736.0,71.0
2016-7-01,Alaska Airlines,122648.0,20.0
2016-7-01,American Airlines,2606766.0,1432.0
2016-7-01,Delta Air Lines,1968212.0,241.0
2016-7-01,ExpressJet Airlines,1532661.0,2319.0
2016-7-01,Frontier Airlines,397128.0,31.0
2016-7-01,Hawaiian Airlines,72585.0,16.0
2016-7-01,JetBlue Airways,955935.0,510.0
2016-7-01,SkyWest Airlines,1102441.0,501.0
2016-7-01,Southwest Airlines,3394257.0,3395.0
2016-7-01,Spirit Air Lines,244622.0,251.0
2016-7-01,United Air Lines,1364101.0,561.0
2016-7-01,Virgin America,129604.0,32.0
2016-8-01,Alaska Airlines,140707.0,25.0
2016-8-01,American Airlines,2374966.0,1498.0
2016-8-01,Delta Air Lines,2553626.0,1807.0
2016-8-01,ExpressJet Airlines,1336787.0,1609.0
2016-8-01,Frontier Airlines,322629.0,36.0
2016-8-01,Hawaiian Airlines,37346.0,17.0
2016-8-01,JetBlue Airways,743693.0,315.0
2016-8-01,SkyWest Airlines,1137034.0,356.0
2016-8-01,Southwest Airlines,1830305.0,703.0
2016-8-01,Spirit Air Lines,300308.0,197.0
2016-8-01,United Air Lines,1214581.0,313.0
2016-8-01,Virgin America,121300.0,17.0
2016-9-01,Alaska Airlines,91578.0,34.0
2016-9-01,American Airlines,1126945.0,243.0
2016-9-01,Delta Air Lines,724627.0,10.0
2016-9-01,ExpressJet Airlines,797101.0,324.0
2016-9-01,Frontier Airlines,292943.0,43.0
2016-9-01,Hawaiian Airlines,36317.0,9.0
2016-9-01,JetBlue Airways,442636.0,110.0
