date,airline,Item,Claim Amount
2009-03-31,Sun Country Airlines,1,1
2009-03-31,UAL,5,5
2009-03-31,USAir,6,6
2009-03-31,Westjet Airlines,1,1
2009-04-01,AirTran Airlines,1,1
2009-04-01,Alaska Airlines,2,2
2009-04-01,Allegiant Air,1,1
2009-04-01,American Airlines,13,13
2009-04-01,Continental Airlines,3,3
2009-04-01,Delta Air Lines,6,6
2009-04-01,Hawaiian Airlines,3,3
2009-04-01,Jet Blue,1,1
2009-04-01,Mexicana,2,2
2009-04-01,Northwest Airlines,2,2
2009-04-01,Southwest Airlines,1,1
2009-04-01,UAL,3,3
2009-04-01,USAir,3,3
2009-04-02,Air India,1,1
2009-04-02,Air Tran Airlines(do not use,1,1
2009-04-02,AirTran Airlines,2,2
2009-04-02,Alaska Airlines,5,5
2009-04-02,Allegiant Air,4,4
2009-04-02,American Airlines,7,7
2009-04-02,Delta Air Lines,6,6
2009-04-02,Frontier Airlines,1,1
2009-04-02,Hawaiian Airlines,1,1
2009-04-02,Jet Blue,4,4
2009-04-02,Northwest Airlines,6,6
2009-04-02,Southwest Airlines,9,9
2009-04-02,Spirit Airlines,1,1
2009-04-02,UAL,4,4
2009-04-02,USAir,4,4
2009-04-03,American Airlines,4,4
2009-04-03,Continental Airlines,2,2
2009-04-03,Delta Air Lines,3,3
2009-04-03,Jet Blue,1,1
2009-04-03,Lan Airlines,1,1
2009-04-03,Southwest Airlines,3,3
2009-04-03,UAL,2,2
2009-04-03,USAir,4,4
2009-04-05,Southwest Airlines,1,1
2009-04-06,Air Canada,1,1
2009-04-06,Air China,1,1
2009-04-06,AirTran Airlines,1,1
2009-04-06,American Airlines,7,7
2009-04-06,Continental Airlines,1,1
2009-04-06,Delta Air Lines,7,7
2009-04-06,Frontier Airlines,1,1
2009-04-06,Hawaiian Airlines,1,1
2009-04-06,Jet Blue,2,2
2009-04-06,Lufthansa,1,1
2009-04-06,Northwest Airlines,2,2
2009-04-06,Southwest Airlines,16,16
2009-04-06,UAL,4,4
2009-04-06,USAir,6,6
2009-04-06,Virgin America,1,1
2009-04-07,AirTran Airlines,1,1
2009-04-07,Alaska Airlines,2,2
2009-04-07,American Airlines,2,2
2009-04-07,Continental Airlines,1,1
2009-04-07,Copa Airlines,1,1
2009-04-07,Delta Air Lines,7,7
2009-04-07,Jet Blue,1,1
2009-04-07,Northwest Airlines,3,3
2009-04-07,Southwest Airlines,4,4
2009-04-07,UAL,3,3
2009-04-07,USAir,1,1
2009-04-08,AirTran Airlines,2,2
2009-04-08,Allegiant Air,1,1
2009-04-08,American Airlines,14,14
2009-04-08,British Airways,1,1
2009-04-08,Canadian Airlines,1,1
2009-04-08,Continental Airlines,6,6
2009-04-08,Delta Air Lines,14,14
2009-04-08,Direct Air,1,1
2009-04-08,Horizon Air,2,2
2009-04-08,Jet Blue,2,2
2009-04-08,Northwest Airlines,14,14
2009-04-08,Qantus Airways,1,1
2009-04-08,Southwest Airlines,11,11
2009-04-08,Spirit Airlines,1,1
2009-04-08,UAL,5,5
2009-04-08,USAir,11,11
2009-04-08,Virgin Atlantic,2,2
2009-04-09,Air Canada,1,1
2009-04-09,AirTran Airlines,3,3
2009-04-09,Alaska Airlines,2,2
2009-04-09,American Airlines,7,7
2009-04-09,Continental Airlines,5,5
2009-04-09,Delta Air Lines,7,7
2009-04-09,Hawaiian Airlines,1,1
2009-04-09,Jet Blue,2,2
2009-04-09,Northwest Airlines,3,3
2009-04-09,Southwest Airlines,6,6
2009-04-09,UAL,9,9
2009-04-09,USAir,6,6
2009-04-09,Virgin America,1,1
2009-04-10,Air France,1,1
2009-04-10,Alaska Airlines,2,2
2009-04-10,American Airlines,5,5
2009-04-10,Delta Air Lines,2,2
2009-04-10,Jet Blue,1,1
2009-04-10,Midwest Express Airlines,1,1
2009-04-10,Northwest Airlines,1,1
2009-04-10,Southwest Airlines,4,4
2009-04-10,Spirit Airlines,1,1
2009-04-10,UAL,1,1
2009-04-10,USAir,3,3
2009-04-13,Air Canada,1,1
2009-04-13,Alaska Airlines,4,4
2009-04-13,American Airlines,6,6
2009-04-13,Continental Airlines,5,5
2009-04-13,Delta Air Lines,9,9
2009-04-13,Jet Blue,3,3
2009-04-13,Jet Train Airlines,1,1
2009-04-13,Northwest Airlines,3,3
2009-04-13,Southwest Airlines,6,6
2009-04-13,Spirit Airlines,1,1
2009-04-13,UAL,3,3
2009-04-13,USAir,8,8
2009-04-14,AirTran Airlines,2,2
2009-04-14,Alaska Airlines,1,1
2009-04-14,American Airlines,3,3
2009-04-14,British Airways,2,2
2009-04-14,Cathay Pacific - CX,1,1
2009-04-14,Continental Airlines,3,3
2009-04-14,Delta Air Lines,4,4
2009-04-14,Jet Blue,1,1
2009-04-14,Mexicana,1,1
2009-04-14,Northwest Airlines,2,2
2009-04-14,Southwest Airlines,8,8
2009-04-14,UAL,6,6
2009-04-14,USAir,3,3
2009-04-15,AirTran Airlines,2,2
2009-04-15,Alaska Airlines,1,1
2009-04-15,Allegiant Air,1,1
2009-04-15,American Airlines,6,6
2009-04-15,Continental Airlines,4,4
2009-04-15,Delta Air Lines,9,9
2009-04-15,Northwest Airlines,1,1
2009-04-15,Southwest Airlines,4,4
2009-04-15,UAL,4,4
2009-04-15,USAir,8,8
2009-04-15,Virgin America,1,1
2009-04-16,AirTran Airlines,3,3
2009-04-16,American Airlines,2,2
2009-04-16,Cathay Pacific - CX,1,1
2009-04-16,Delta Air Lines,1,1
2009-04-16,Frontier Airlines,1,1
2009-04-16,Korean Airlines,1,1
2009-04-16,Southwest Airlines,2,2
2009-04-16,USAir,4,4
2009-04-17,Alaska Airlines,5,5
2009-04-17,Allegiant Air,1,1
2009-04-17,American Airlines,6,6
2009-04-17,American Eagle,1,1
2009-04-17,Continental Airlines,4,4
2009-04-17,Delta Air Lines,14,14
2009-04-17,Direct Air,1,1
2009-04-17,Frontier Airlines,1,1
2009-04-17,Hawaiian Airlines,1,1
2009-04-17,Jet Blue,1,1
2009-04-17,Southwest Airlines,3,3
2009-04-17,Spirit Airlines,1,1
2009-04-17,UAL,4,4
2009-04-17,USAir,5,5
2009-04-20,Alaska Airlines,1,1
2009-04-20,Allegiant Air,1,1
2009-04-20,American Airlines,7,7
2009-04-20,British Airways,1,1
2009-04-20,China Airlines,1,1
2009-04-20,Delta Air Lines,5,5
2009-04-20,Frontier Airlines,1,1
2009-04-20,Horizon Air,1,1
2009-04-20,Jet Blue,1,1
2009-04-20,Northwest Airlines,4,4
2009-04-20,Southwest Airlines,8,8
2009-04-20,UAL,7,7
2009-04-20,US Express,1,1
2009-04-20,USAir,1,1
2009-04-21,Air Canada,1,1
2009-04-21,Air New Zealand,1,1
2009-04-21,AirTran Airlines,4,4
2009-04-21,Alaska Airlines,7,7
2009-04-21,Allegiant Air,2,2
2009-04-21,American Airlines,9,9
2009-04-21,Continental Airlines,8,8
2009-04-21,Delta (Song,1,1
2009-04-21,Delta Air Lines,12,12
2009-04-21,Frontier Airlines,2,2
2009-04-21,Jet Blue,1,1
2009-04-21,Northwest Airlines,5,5
2009-04-21,Qatar airlines,1,1
2009-04-21,Southwest Airlines,7,7
2009-04-21,UAL,10,10
2009-04-21,USA 3000 (U5,1,1
2009-04-21,USAir,6,6
2009-04-22,Aero Mexico,1,1
2009-04-22,AirTran Airlines,1,1
2009-04-22,Alaska Airlines,1,1
2009-04-22,American Airlines,8,8
2009-04-22,Continental Airlines,7,7
2009-04-22,Delta Air Lines,6,6
2009-04-22,Jet Blue,2,2
2009-04-22,Northwest Airlines,3,3
2009-04-22,Qantus Airways,1,1
2009-04-22,Southwest Airlines,8,8
2009-04-22,UAL,1,1
2009-04-22,USAir,2,2
2009-04-22,Virgin America,1,1
2009-04-23,AirTran Airlines,2,2
2009-04-23,Alaska Airlines,2,2
2009-04-23,Allegiant Air,1,1
2009-04-23,American Airlines,5,5
2009-04-23,British Airways,2,2
2009-04-23,Continental Airlines,5,5
2009-04-23,Delta Air Lines,9,9
2009-04-23,Hawaiian Airlines,1,1
2009-04-23,Horizon Air,1,1
2009-04-23,Jet Blue,1,1
2009-04-23,Northwest Airlines,5,5
2009-04-23,Southwest Airlines,6,6
2009-04-23,UAL,2,2
2009-04-23,USAir,4,4
2009-04-24,AirTran Airlines,1,1
2009-04-24,Alaska Airlines,1,1
2009-04-24,American Airlines,5,5
2009-04-24,American Eagle,1,1
2009-04-24,Continental Airlines,2,2
2009-04-24,Delta Air Lines,8,8
2009-04-24,Lufthansa,1,1
2009-04-24,Northwest Airlines,1,1
2009-04-24,Southwest Airlines,2,2
2009-04-24,UAL,3,3
2009-04-24,USAir,3,3
2009-04-27,AirTran Airlines,4,4
2009-04-27,Allegiant Air,1,1
2009-04-27,American Airlines,9,9
2009-04-27,American Eagle,1,1
2009-04-27,Cape Air,1,1
2009-04-27,Continental Airlines,3,3
2009-04-27,Delta Air Lines,6,6
2009-04-27,Hawaiian Airlines,1,1
2009-04-27,Northwest Airlines,4,4
2009-04-27,Southwest Airlines,5,5
2009-04-27,Sun Country Airlines,1,1
2009-04-27,UAL,6,6
2009-04-27,USAir,6,6
2009-04-28,Air France,1,1
2009-04-28,AirTran Airlines,1,1
2009-04-28,Alaska Airlines,2,2
2009-04-28,American Airlines,2,2
2009-04-28,British Airways,2,2
2009-04-28,Carribean Airlines,1,1
2009-04-28,Continental Airlines,3,3
2009-04-28,Delta Air Lines,5,5
2009-04-28,Jet Blue,3,3
2009-04-28,Southwest Airlines,6,6
2009-04-28,Spirit Airlines,1,1
2009-04-28,UAL,6,6
2009-04-28,USAir,4,4
2009-04-29,Air Canada,1,1
2009-04-29,AirTran Airlines,1,1
2009-04-29,Alaska Airlines,1,1
2009-04-29,American Airlines,10,10
2009-04-29,Continental Airlines,4,4
2009-04-29,Delta Air Lines,3,3
2009-04-29,Frontier Airlines,1,1
2009-04-29,Jet Blue,5,5
2009-04-29,Northwest Airlines,1,1
2009-04-29,Polish Airlines,1,1
2009-04-29,Southwest Airlines,3,3
2009-04-29,UAL,3,3
2009-04-29,USAir,1,1
2009-04-29,Westjet Airlines,1,1
2009-04-30,Air Canada,1,1
2009-04-30,AirTran Airlines,3,3
2009-04-30,Alaska Airlines,3,3
2009-04-30,American Airlines,7,7
2009-04-30,Delta (Song,1,1
2009-04-30,Delta Air Lines,9,9
2009-04-30,Frontier Airlines,1,1
2009-04-30,Hawaiian Airlines,1,1
2009-04-30,Jet Blue,6,6
2009-04-30,Lufthansa,1,1
2009-04-30,Midwest Express Airlines,1,1
2009-04-30,Northwest Airlines,7,7
2009-04-30,Southwest Airlines,10,10
2009-04-30,UAL,11,11
2009-04-30,USAir,14,14
2009-05-01,Air Canada,1,1
2009-05-01,AirTran Airlines,1,1
2009-05-01,Allegiant Air,2,2
2009-05-01,American Airlines,8,8
2009-05-01,Continental Airlines,3,3
2009-05-01,Delta Air Lines,5,5
2009-05-01,Frontier Airlines,2,2
2009-05-01,Jet Blue,1,1
2009-05-01,Northwest Airlines,4,4
2009-05-01,Southwest Airlines,4,4
2009-05-01,UAL,2,2
2009-05-01,USAir,3,3
2009-05-04,Air France,2,2
2009-05-04,AirTran Airlines,2,2
2009-05-04,Alaska Airlines,1,1
2009-05-04,American Airlines,7,7
2009-05-04,British Airways,1,1
2009-05-04,Continental Airlines,2,2
2009-05-04,Delta Air Lines,9,9
2009-05-04,Frontier Airlines,2,2
2009-05-04,Hawaiian Airlines,1,1
2009-05-04,Jet Blue,5,5
2009-05-04,Lufthansa,1,1
2009-05-04,Northwest Airlines,4,4
2009-05-04,Southwest Airlines,5,5
2009-05-04,UAL,4,4
2009-05-04,USAir,5,5
2009-05-04,V Australia,1,1
2009-05-05,Air Canada,1,1
2009-05-05,American Airlines,1,1
2009-05-05,Continental Airlines,2,2
2009-05-05,Delta Air Lines,5,5
2009-05-05,Hawaiian Airlines,1,1
2009-05-05,Jet Blue,2,2
2009-05-05,Northwest Airlines,1,1
2009-05-05,Southwest Airlines,6,6
2009-05-05,UAL,2,2
2009-05-05,USAir,1,1
2009-05-06,Alaska Airlines,1,1
2009-05-06,American Airlines,4,4
2009-05-06,Cayman Airlines,1,1
2009-05-06,Continental Airlines,3,3
2009-05-06,Delta Air Lines,5,5
2009-05-06,Frontier Airlines,1,1
2009-05-06,Jet Blue,1,1
2009-05-06,Northwest Airlines,1,1
2009-05-06,Singapore Airlines,1,1
2009-05-06,Southwest Airlines,8,8
2009-05-06,TACA airlines,1,1
2009-05-06,UAL,4,4
2009-05-06,USAir,1,1
2009-05-07,American Airlines,4,4
2009-05-07,American Eagle,1,1
2009-05-07,British Airways,1,1
2009-05-07,Continental Airlines,4,4
2009-05-07,Delta Air Lines,8,8
2009-05-07,Frontier Airlines,1,1
2009-05-07,Great Lakes Airline,1,1
2009-05-07,Hawaiian Airlines,1,1
2009-05-07,Lufthansa,1,1
2009-05-07,Northwest Airlines,1,1
2009-05-07,Scandinavian Airlines Systems,1,1
2009-05-07,Southwest Airlines,5,5
2009-05-07,UAL,3,3
2009-05-07,USAir,5,5
2009-05-08,Allegiant Air,1,1
2009-05-08,American Airlines,3,3
2009-05-08,Continental Airlines,2,2
2009-05-08,Delta Air Lines,5,5
2009-05-08,Hawaiian Airlines,2,2
2009-05-08,Jet Blue,1,1
2009-05-08,Northwest Airlines,1,1
2009-05-08,Southwest Airlines,5,5
2009-05-08,Sun Country Airlines,1,1
2009-05-08,UAL,3,3
2009-05-08,USAir,1,1
2009-05-09,American Airlines,1,1
2009-05-11,Air France,1,1
2009-05-11,AirTran Airlines,3,3
2009-05-11,Alaska Airlines,1,1
2009-05-11,American Airlines,9,9
2009-05-11,Continental Airlines,6,6
2009-05-11,Delta (Song,1,1
2009-05-11,Delta Air Lines,8,8
2009-05-11,Frontier Airlines,1,1
2009-05-11,Jet Blue,3,3
2009-05-11,Southwest Airlines,13,13
2009-05-11,UAL,4,4
2009-05-11,USAir,3,3
2009-05-12,Aero Mexico,1,1
2009-05-12,AirTran Airlines,1,1
2009-05-12,Allegiant Air,1,1
2009-05-12,American Airlines,1,1
2009-05-12,Continental Airlines,3,3
2009-05-12,Delta Air Lines,7,7
2009-05-12,Jet Blue,1,1
2009-05-12,Northwest Airlines,3,3
2009-05-12,Southwest Airlines,8,8
2009-05-12,Spirit Airlines,1,1
2009-05-12,Swiss Air,1,1
2009-05-12,UAL,1,1
2009-05-12,USAir,4,4
2009-05-12,Virgin Atlantic,1,1
2009-05-12,Westjet Airlines,1,1
2009-05-13,AirTran Airlines,2,2
2009-05-13,American Airlines,2,2
2009-05-13,Continental Express,1,1
2009-05-13,Delta (Song,1,1
2009-05-13,Delta Air Lines,5,5
2009-05-13,Horizon Air,1,1
2009-05-13,Jet Blue,2,2
2009-05-13,Northwest Airlines,1,1
2009-05-13,Southwest Airlines,2,2
2009-05-13,UAL,3,3
2009-05-13,USAir,2,2
2009-05-13,Virgin America,1,1
2009-05-13,Virgin Atlantic,1,1
2009-05-14,AirTran Airlines,1,1
2009-05-14,Alaska Airlines,2,2
2009-05-14,American Airlines,3,3
2009-05-14,Continental Airlines,1,1
2009-05-14,Delta Air Lines,1,1
2009-05-14,Jet Blue,1,1
2009-05-14,Northwest Airlines,1,1
2009-05-14,Southwest Airlines,2,2
2009-05-14,UAL,3,3
2009-05-14,USAir,5,5
2009-05-15,Air France,1,1
2009-05-15,AirTran Airlines,1,1
2009-05-15,Alaska Airlines,2,2
2009-05-15,American Airlines,7,7
2009-05-15,American Eagle,1,1
2009-05-15,Continental Airlines,5,5
2009-05-15,Delta (Song,1,1
2009-05-15,Delta Air Lines,7,7
2009-05-15,Emirates,1,1
2009-05-15,Frontier Airlines,2,2
2009-05-15,Iberia Airlines,1,1
2009-05-15,Iceland Air,1,1
2009-05-15,Jet Blue,3,3
2009-05-15,Lufthansa,1,1
2009-05-15,Northwest Airlines,4,4
2009-05-15,Southwest Airlines,9,9
2009-05-15,Spirit Airlines,1,1
2009-05-15,UAL,7,7
2009-05-15,USAir,4,4
2009-05-18,Air Jamaica,1,1
2009-05-18,American Airlines,3,3
2009-05-18,Continental Airlines,1,1
2009-05-18,Delta Air Lines,3,3
2009-05-18,Emirates,1,1
2009-05-18,Jet Blue,2,2
2009-05-18,Lan Airlines,1,1
2009-05-18,Southwest Airlines,3,3
2009-05-18,UAL,2,2
2009-05-18,USAir,4,4
2009-05-19,AirTran Airlines,1,1
2009-05-19,Alaska Airlines,1,1
2009-05-19,American Airlines,7,7
2009-05-19,American Eagle,1,1
2009-05-19,Continental Airlines,4,4
2009-05-19,Delta Air Lines,6,6
2009-05-19,Jet Blue,2,2
2009-05-19,Northwest Airlines,2,2
2009-05-19,Southwest Airlines,7,7
2009-05-19,Spirit Airlines,1,1
2009-05-19,UAL,2,2
2009-05-19,USAir,1,1
2009-05-19,Virgin America,2,2
2009-05-20,American Airlines,3,3
2009-05-20,British Airways,1,1
2009-05-20,Continental Airlines,5,5
2009-05-20,Delta (Song,4,4
2009-05-20,Delta Air Lines,1,1
2009-05-20,Frontier Airlines,1,1
2009-05-20,Northwest Airlines,2,2
2009-05-20,Southwest Airlines,5,5
2009-05-20,UAL,3,3
2009-05-20,USAir,2,2
2009-05-21,AirTran Airlines,2,2
2009-05-21,Alaska Airlines,1,1
2009-05-21,American Airlines,8,8
2009-05-21,Avianca,1,1
2009-05-21,Continental Airlines,4,4
2009-05-21,Delta Air Lines,13,13
2009-05-21,Frontier Airlines,1,1
2009-05-21,Jet Blue,3,3
2009-05-21,Lufthansa,1,1
2009-05-21,Midway Airlines,1,1
2009-05-21,Northwest Airlines,6,6
2009-05-21,Southwest Airlines,13,13
2009-05-21,Spirit Airlines,2,2
2009-05-21,Sun Country Airlines,1,1
2009-05-21,UAL,8,8
2009-05-21,USAir,3,3
2009-05-21,Virgin America,2,2
2009-05-22,Air Canada,1,1
2009-05-22,Alaska Airlines,1,1
2009-05-22,Allegiant Air,1,1
2009-05-22,American Airlines,6,6
2009-05-22,Asiana Airlines,1,1
2009-05-22,Continental Airlines,3,3
2009-05-22,Delta Air Lines,1,1
2009-05-22,Jet Blue,1,1
2009-05-22,Northwest Airlines,3,3
2009-05-22,Southwest Airlines,3,3
2009-05-22,Spirit Airlines,1,1
2009-05-22,UAL,2,2
2009-05-22,USAir,4,4
2009-05-23,Jet Blue,1,1
2009-05-23,UAL,1,1
2009-05-24,Alaska Airlines,1,1
2009-05-24,Continental Airlines,1,1
2009-05-25,Copa Airlines,1,1
2009-05-26,Air Canada,1,1
2009-05-26,AirTran Airlines,1,1
2009-05-26,Alaska Airlines,1,1
2009-05-26,American Airlines,11,11
2009-05-26,British Airways,1,1
2009-05-26,Continental Airlines,7,7
2009-05-26,Delta Air Lines,12,12
2009-05-26,Frontier Airlines,1,1
2009-05-26,Hawaiian Airlines,1,1
2009-05-26,Island Air,1,1
2009-05-26,Jet Blue,3,3
2009-05-26,Northwest Airlines,3,3
2009-05-26,Southwest Airlines,11,11
2009-05-26,UAL,8,8
2009-05-26,USAir,8,8
2009-05-26,Virgin Atlantic,1,1
2009-05-26,Vision Airlines,1,1
2009-05-27,Air France,1,1
2009-05-27,Air India,1,1
2009-05-27,AirTran Airlines,2,2
2009-05-27,Alaska Airlines,1,1
2009-05-27,Allegiant Air,2,2
2009-05-27,American Airlines,4,4
2009-05-27,Continental Airlines,2,2
2009-05-27,Delta Air Lines,4,4
2009-05-27,Direct Air,1,1
2009-05-27,Frontier Airlines,1,1
2009-05-27,Jet Blue,3,3
2009-05-27,Northwest Airlines,3,3
2009-05-27,Southwest Airlines,5,5
2009-05-27,UAL,6,6
2009-05-27,USAir,1,1
2009-05-27,Virgin Atlantic,2,2
2009-05-28,Air France,2,2
2009-05-28,Air India,1,1
2009-05-28,AirTran Airlines,2,2
2009-05-28,Alaska Airlines,1,1
2009-05-28,Allegiant Air,1,1
2009-05-28,American Airlines,13,13
2009-05-28,American Eagle,2,2
2009-05-28,British Airways,1,1
2009-05-28,Continental Airlines,5,5
2009-05-28,Delta Air Lines,9,9
2009-05-28,Ethopian Airlines,1,1
2009-05-28,Frontier Airlines,2,2
2009-05-28,Jet Blue,3,3
2009-05-28,Lufthansa,1,1
2009-05-28,Northwest Airlines,6,6
2009-05-28,Southwest Airlines,13,13
2009-05-28,UAL,1,1
2009-05-28,USAir,2,2
2009-05-28,Virgin America,1,1
2009-05-29,Air Canada,1,1
2009-05-29,AirTran Airlines,3,3
2009-05-29,Alaska Airlines,1,1
2009-05-29,American Airlines,13,13
2009-05-29,Continental Airlines,3,3
2009-05-29,Delta Air Lines,3,3
2009-05-29,Frontier Airlines,2,2
2009-05-29,Hawaiian Airlines,1,1
2009-05-29,Jet Blue,4,4
2009-05-29,Southwest Airlines,9,9
2009-05-29,UAL,2,2
2009-05-29,USAir,7,7
2009-05-29,Virgin Atlantic,1,1
2009-05-31,American Airlines,1,1
2009-06-01,Air France,1,1
2009-06-01,American Airlines,9,9
2009-06-01,American Eagle,1,1
2009-06-01,Continental Airlines,6,6
2009-06-01,Delta Air Lines,6,6
2009-06-01,Hawaiian Airlines,1,1
2009-06-01,Iberia Airlines,2,2
2009-06-01,Jet Blue,6,6
2009-06-01,Lufthansa,1,1
2009-06-01,Northwest Airlines,3,3
2009-06-01,South African Airways,1,1
2009-06-01,Southwest Airlines,3,3
2009-06-01,TAM airlines,1,1
2009-06-01,UAL,4,4
2009-06-01,USAir,1,1
2009-06-02,Air Canada,1,1
2009-06-02,Allegiant Air,1,1
2009-06-02,American Airlines,4,4
2009-06-02,Continental Airlines,2,2
2009-06-02,Frontier Airlines,2,2
2009-06-02,Jet Blue,1,1
2009-06-02,Northwest Airlines,3,3
2009-06-02,Southwest Airlines,3,3
2009-06-02,UAL,4,4
2009-06-02,USAir,1,1
2009-06-02,Westjet Airlines,1,1
2009-06-03,AirTran Airlines,1,1
2009-06-03,Alaska Airlines,3,3
2009-06-03,American Airlines,4,4
2009-06-03,Continental Airlines,2,2
2009-06-03,Delta Air Lines,8,8
2009-06-03,Horizon Air,1,1
2009-06-03,Jet Blue,3,3
2009-06-03,Northwest Airlines,1,1
2009-06-03,Qatar airlines,1,1
2009-06-03,Southwest Airlines,3,3
2009-06-03,Spirit Airlines,1,1
2009-06-03,UAL,1,1
2009-06-03,USAir,3,3
2009-06-04,Air Canada,1,1
2009-06-04,Air France,1,1
2009-06-04,AirTran Airlines,8,8
2009-06-04,Alaska Airlines,2,2
2009-06-04,Allegiant Air,1,1
2009-06-04,American Airlines,12,12
2009-06-04,Continental Airlines,1,1
2009-06-04,Delta Air Lines,8,8
2009-06-04,Frontier Airlines,1,1
2009-06-04,Island Air,1,1
2009-06-04,Jet Blue,3,3
2009-06-04,Northwest Airlines,2,2
2009-06-04,Qantus Airways,1,1
2009-06-04,Southwest Airlines,17,17
2009-06-04,Sun Country Airlines,1,1
2009-06-04,UAL,7,7
2009-06-04,USAir,2,2
2009-06-05,Alaska Airlines,4,4
2009-06-05,Allegiant Air,1,1
2009-06-05,American Airlines,3,3
2009-06-05,Continental Airlines,2,2
2009-06-05,Delta Air Lines,8,8
2009-06-05,Frontier Airlines,2,2
2009-06-05,Jet Blue,3,3
2009-06-05,Korean Airlines,1,1
2009-06-05,Lan Airlines,1,1
2009-06-05,Northwest Airlines,5,5
2009-06-05,Southeast Airlines,1,1
2009-06-05,Southwest Airlines,3,3
2009-06-05,Spirit Airlines,1,1
2009-06-05,UAL,2,2
2009-06-05,USAir,1,1
2009-06-05,Virgin Atlantic,1,1
2009-06-06,American Airlines,1,1
2009-06-06,Delta Air Lines,7,7
2009-06-06,Jet Blue,1,1
2009-06-06,Northwest Airlines,1,1
2009-06-06,Southwest Airlines,2,2
2009-06-06,USAir,1,1
2009-06-08,AirTran Airlines,2,2
2009-06-08,Alaska Airlines,4,4
2009-06-08,America Trans Air,1,1
2009-06-08,American Airlines,10,10
2009-06-08,Continental Airlines,3,3
2009-06-08,Delta Air Lines,7,7
2009-06-08,Jet Blue,3,3
2009-06-08,Northwest Airlines,6,6
2009-06-08,Southwest Airlines,4,4
2009-06-08,Swiss Air,1,1
2009-06-08,UAL,4,4
2009-06-08,USAir,3,3
2009-06-09,Air Canada,1,1
2009-06-09,Alaska Airlines,1,1
2009-06-09,American Airlines,11,11
2009-06-09,Cayman Airlines,1,1
2009-06-09,Continental Airlines,4,4
2009-06-09,Delta Air Lines,6,6
2009-06-09,Frontier Airlines,1,1
2009-06-09,Jet Blue,2,2
2009-06-09,Northwest Airlines,2,2
2009-06-09,Southwest Airlines,10,10
2009-06-09,UAL,8,8
2009-06-09,USA 3000 (U5,1,1
2009-06-09,USAir,2,2
2009-06-09,Virgin Atlantic,1,1
2009-06-10,Air Canada,1,1
2009-06-10,Air France,2,2
2009-06-10,AirTran Airlines,4,4
2009-06-10,Alaska Airlines,7,7
2009-06-10,Allegiant Air,1,1
2009-06-10,American Airlines,8,8
2009-06-10,Avianca,1,1
2009-06-10,British Airways,1,1
2009-06-10,Continental Airlines,6,6
2009-06-10,Delta Air Lines,7,7
2009-06-10,Hawaiian Airlines,1,1
2009-06-10,Horizon Air,2,2
2009-06-10,Jet Blue,4,4
2009-06-10,Northwest Airlines,8,8
2009-06-10,Southwest Airlines,6,6
2009-06-10,UAL,3,3
2009-06-10,USAir,4,4
2009-06-11,Air Canada,1,1
2009-06-11,Alaska Airlines,2,2
2009-06-11,American Airlines,9,9
2009-06-11,Continental Airlines,4,4
2009-06-11,Delta Air Lines,3,3
2009-06-11,Frontier Airlines,1,1
2009-06-11,Hawaiian Airlines,1,1
2009-06-11,Jet Blue,4,4
2009-06-11,Lan Airlines,2,2
2009-06-11,Lufthansa,1,1
2009-06-11,Midwest Express Airlines,1,1
2009-06-11,Northwest Airlines,1,1
2009-06-11,Southeast Airlines,1,1
2009-06-11,Southwest Airlines,7,7
2009-06-11,UAL,4,4
2009-06-11,USAir,5,5
2009-06-12,Aero Mexico,1,1
2009-06-12,Alaska Airlines,1,1
2009-06-12,American Airlines,6,6
2009-06-12,Continental Airlines,1,1
2009-06-12,Delta Air Lines,6,6
2009-06-12,Hawaiian Airlines,1,1
2009-06-12,Midwest Express Airlines,1,1
2009-06-12,Northwest Airlines,2,2
2009-06-12,Southwest Airlines,5,5
2009-06-12,UAL,4,4
2009-06-12,USAir,2,2
2009-06-14,Delta Air Lines,1,1
2009-06-14,Southwest Airlines,1,1
2009-06-15,Air France,1,1
2009-06-15,Air India,1,1
2009-06-15,Air Jamaica,1,1
2009-06-15,AirTran Airlines,2,2
2009-06-15,Alaska Airlines,1,1
2009-06-15,Allegiant Air,1,1
2009-06-15,American Airlines,10,10
2009-06-15,British Airways,2,2
2009-06-15,Continental Airlines,4,4
2009-06-15,Delta Air Lines,5,5
2009-06-15,Jet Blue,2,2
2009-06-15,Northwest Airlines,3,3
2009-06-15,Skywest Airlines Inc USA,1,1
2009-06-15,Southwest Airlines,10,10
2009-06-15,UAL,2,2
2009-06-15,USAir,6,6
2009-06-15,Virgin America,1,1
2009-06-16,AirTran Airlines,2,2
2009-06-16,Alaska Airlines,1,1
2009-06-16,American Airlines,9,9
2009-06-16,Continental Airlines,5,5
2009-06-16,Delta Air Lines,7,7
2009-06-16,Frontier Airlines,3,3
2009-06-16,Iberia Airlines,1,1
2009-06-16,Jet Blue,1,1
2009-06-16,Northwest Airlines,4,4
2009-06-16,Southwest Airlines,9,9
2009-06-16,Spirit Airlines,1,1
2009-06-16,UAL,7,7
2009-06-16,USAir,4,4
2009-06-17,AirTran Airlines,2,2
2009-06-17,Alaska Airlines,3,3
2009-06-17,American Airlines,11,11
2009-06-17,Avianca,1,1
2009-06-17,Continental Airlines,3,3
2009-06-17,Delta Air Lines,12,12
2009-06-17,Hawaiian Airlines,1,1
