date,airline,arr_flights,delay,carrier_delay,weather_delay,late_aircraft_delay,cancelled
2009-8-01,JetBlue Airways,45,45,45,45,45,45
2009-8-01,Mesa Airlines,102,102,102,102,102,102
2009-8-01,Northwest Airlines,80,80,80,80,80,80
2009-8-01,Pinnacle Airlines,121,121,121,121,121,121
2009-8-01,SkyWest Airlines,136,136,136,136,136,136
2009-8-01,Southwest Airlines,67,67,67,67,67,67
2009-8-01,US Airways,73,73,73,73,73,73
2009-8-01,United Air Lines,72,72,72,72,72,72
2009-9-01,AirTran Airways,62,62,62,62,62,62
2009-9-01,Alaska Airlines,49,49,49,49,49,49
2009-9-01,American Airlines,77,77,77,77,77,77
2009-9-01,American Eagle Airlines,115,115,115,115,115,115
2009-9-01,Atlantic Southeast Airlines,100,102,100,100,100,100
2009-9-01,Comair,65,65,65,65,65,65
2009-9-01,Continental Air Lines,57,57,57,57,57,57
2009-9-01,Delta Air Lines,86,87,86,86,86,86
2009-9-01,ExpressJet Airlines,95,95,95,95,95,95
2009-9-01,Frontier Airlines,40,40,40,40,40,40
2009-9-01,Hawaiian Airlines,15,15,15,15,15,15
2009-9-01,JetBlue Airways,46,46,46,46,46,46
2009-9-01,Mesa Airlines,109,109,109,109,109,109
2009-9-01,Northwest Airlines,69,73,69,69,69,69
2009-9-01,Pinnacle Airlines,108,111,108,108,108,108
2009-9-01,SkyWest Airlines,139,139,139,139,139,139
2009-9-01,Southwest Airlines,67,67,67,67,67,67
2009-9-01,US Airways,77,77,77,77,77,77
2009-9-01,United Air Lines,70,70,70,70,70,70
2010-1-01,AirTran Airways,60,60,60,60,60,60
2010-1-01,Alaska Airlines,49,49,49,49,49,49
2010-1-01,American Airlines,79,79,79,79,79,79
2010-1-01,American Eagle Airlines,114,114,114,114,114,114
2010-1-01,Atlantic Southeast Airlines,106,106,106,106,106,106
2010-1-01,Comair,68,68,68,68,68,68
2010-1-01,Continental Air Lines,58,58,58,58,58,58
2010-1-01,Delta Air Lines,110,110,110,110,110,110
2010-1-01,ExpressJet Airlines,99,99,99,99,99,99
2010-1-01,Frontier Airlines,37,37,37,37,37,37
2010-1-01,Hawaiian Airlines,15,15,15,15,15,15
2010-1-01,JetBlue Airways,45,45,45,45,45,45
2010-1-01,Mesa Airlines,108,108,108,108,108,108
2010-1-01,Pinnacle Airlines,122,122,122,122,122,122
2010-1-01,SkyWest Airlines,140,141,140,140,140,140
2010-1-01,Southwest Airlines,68,68,68,68,68,68
2010-1-01,US Airways,78,78,78,78,78,78
2010-1-01,United Air Lines,74,74,74,74,74,74
2010-10-01,AirTran Airways,65,65,65,65,65,65
2010-10-01,Alaska Airlines,50,50,50,50,50,50
2010-10-01,American Airlines,74,74,74,74,74,74
2010-10-01,American Eagle Airlines,129,129,129,129,129,129
2010-10-01,Atlantic Southeast Airlines,120,120,120,120,120,120
2010-10-01,Comair,83,84,83,83,83,83
2010-10-01,Continental Air Lines,54,54,54,54,54,54
2010-10-01,Delta Air Lines,111,111,111,111,111,111
2010-10-01,ExpressJet Airlines,113,113,113,113,113,113
2010-10-01,Frontier Airlines,44,45,44,44,44,44
2010-10-01,Hawaiian Airlines,15,15,15,15,15,15
2010-10-01,JetBlue Airways,45,45,45,45,45,45
2010-10-01,Mesa Airlines,79,79,79,79,79,79
2010-10-01,Pinnacle Airlines,125,125,125,125,125,125
2010-10-01,SkyWest Airlines,144,144,144,144,144,144
2010-10-01,Southwest Airlines,69,69,69,69,69,69
2010-10-01,US Airways,78,78,78,78,78,78
2010-10-01,United Air Lines,68,68,68,68,68,68
2010-11-01,AirTran Airways,65,65,65,65,65,65
2010-11-01,Alaska Airlines,50,50,50,50,50,50
2010-11-01,American Airlines,75,75,75,75,75,75
2010-11-01,American Eagle Airlines,132,132,132,132,132,132
2010-11-01,Atlantic Southeast Airlines,118,118,118,118,118,118
2010-11-01,Comair,77,79,77,77,77,77
2010-11-01,Continental Air Lines,55,55,55,55,55,55
2010-11-01,Delta Air Lines,110,110,110,110,110,110
2010-11-01,ExpressJet Airlines,110,110,110,110,110,110
2010-11-01,Frontier Airlines,45,45,45,45,45,45
2010-11-01,Hawaiian Airlines,15,15,15,15,15,15
2010-11-01,JetBlue Airways,48,48,48,48,48,48
2010-11-01,Mesa Airlines,86,86,86,86,86,86
2010-11-01,Pinnacle Airlines,120,121,120,120,120,120
2010-11-01,SkyWest Airlines,145,145,145,145,145,145
2010-11-01,Southwest Airlines,69,69,69,69,69,69
2010-11-01,US Airways,78,78,78,78,78,78
2010-11-01,United Air Lines,72,72,72,72,72,72
2010-12-01,AirTran Airways,65,65,65,65,65,65
2010-12-01,Alaska Airlines,50,50,50,50,50,50
2010-12-01,American Airlines,78,78,78,78,78,78
2010-12-01,American Eagle Airlines,133,133,133,133,133,133
2010-12-01,Atlantic Southeast Airlines,119,119,119,119,119,119
2010-12-01,Comair,80,80,80,80,80,80
2010-12-01,Continental Air Lines,59,59,59,59,59,59
2010-12-01,Delta Air Lines,115,115,115,115,115,115
2010-12-01,ExpressJet Airlines,113,113,113,113,113,113
2010-12-01,Frontier Airlines,41,41,41,41,41,41
2010-12-01,Hawaiian Airlines,15,15,15,15,15,15
2010-12-01,JetBlue Airways,47,48,47,47,47,47
2010-12-01,Mesa Airlines,86,86,86,86,86,86
2010-12-01,Pinnacle Airlines,126,126,126,126,126,126
2010-12-01,SkyWest Airlines,143,143,143,143,143,143
2010-12-01,Southwest Airlines,69,69,69,69,69,69
2010-12-01,US Airways,78,78,78,78,78,78
2010-12-01,United Air Lines,74,74,74,74,74,74
2010-2-01,AirTran Airways,61,61,61,61,61,61
2010-2-01,Alaska Airlines,49,49,49,49,49,49
2010-2-01,American Airlines,79,79,79,79,79,79
2010-2-01,American Eagle Airlines,114,114,114,114,114,114
2010-2-01,Atlantic Southeast Airlines,106,106,106,106,106,106
2010-2-01,Comair,67,67,67,67,67,67
2010-2-01,Continental Air Lines,57,57,57,57,57,57
2010-2-01,Delta Air Lines,107,107,107,107,107,107
2010-2-01,ExpressJet Airlines,100,100,100,100,100,100
2010-2-01,Frontier Airlines,36,36,36,36,36,36
2010-2-01,Hawaiian Airlines,15,15,15,15,15,15
2010-2-01,JetBlue Airways,45,45,45,45,45,45
2010-2-01,Mesa Airlines,108,108,108,108,108,108
2010-2-01,Pinnacle Airlines,124,124,124,124,124,124
2010-2-01,SkyWest Airlines,145,145,145,145,145,145
2010-2-01,Southwest Airlines,68,68,68,68,68,68
2010-2-01,US Airways,79,79,79,79,79,79
2010-2-01,United Air Lines,75,75,75,75,75,75
2010-3-01,AirTran Airways,62,62,62,62,62,62
2010-3-01,Alaska Airlines,49,49,49,49,49,49
2010-3-01,American Airlines,79,79,79,79,79,79
2010-3-01,American Eagle Airlines,114,114,114,114,114,114
2010-3-01,Atlantic Southeast Airlines,104,104,104,104,104,104
2010-3-01,Comair,64,64,64,64,64,64
2010-3-01,Continental Air Lines,57,57,57,57,57,57
2010-3-01,Delta Air Lines,104,104,104,104,104,104
2010-3-01,ExpressJet Airlines,99,99,99,99,99,99
2010-3-01,Frontier Airlines,36,37,36,36,36,36
2010-3-01,Hawaiian Airlines,15,15,15,15,15,15
2010-3-01,JetBlue Airways,45,45,45,45,45,45
2010-3-01,Mesa Airlines,104,104,104,104,104,104
2010-3-01,Pinnacle Airlines,118,119,118,118,118,118
2010-3-01,SkyWest Airlines,141,141,141,141,141,141
2010-3-01,Southwest Airlines,68,68,68,68,68,68
2010-3-01,US Airways,76,76,76,76,76,76
2010-3-01,United Air Lines,75,75,75,75,75,75
2010-4-01,AirTran Airways,62,62,62,62,62,62
2010-4-01,Alaska Airlines,49,49,49,49,49,49
2010-4-01,American Airlines,79,79,79,79,79,79
2010-4-01,American Eagle Airlines,126,126,126,126,126,126
2010-4-01,Atlantic Southeast Airlines,109,109,109,109,109,109
2010-4-01,Comair,74,74,74,74,74,74
2010-4-01,Continental Air Lines,55,55,55,55,55,55
2010-4-01,Delta Air Lines,110,110,110,110,110,110
2010-4-01,ExpressJet Airlines,110,110,110,110,110,110
2010-4-01,Frontier Airlines,39,39,39,39,39,39
2010-4-01,Hawaiian Airlines,15,15,15,15,15,15
2010-4-01,JetBlue Airways,45,45,45,45,45,45
2010-4-01,Mesa Airlines,106,106,106,106,106,106
2010-4-01,Pinnacle Airlines,124,124,124,124,124,124
2010-4-01,SkyWest Airlines,144,144,144,144,144,144
2010-4-01,Southwest Airlines,68,68,68,68,68,68
2010-4-01,US Airways,77,77,77,77,77,77
2010-4-01,United Air Lines,74,74,74,74,74,74
2010-5-01,AirTran Airways,66,66,66,66,66,66
2010-5-01,Alaska Airlines,49,49,49,49,49,49
2010-5-01,American Airlines,75,75,75,75,75,75
2010-5-01,American Eagle Airlines,120,120,120,120,120,120
2010-5-01,Atlantic Southeast Airlines,110,110,110,110,110,110
2010-5-01,Comair,67,68,67,67,67,67
2010-5-01,Continental Air Lines,53,53,53,53,53,53
2010-5-01,Delta Air Lines,110,110,110,110,110,110
2010-5-01,ExpressJet Airlines,109,109,109,109,109,109
2010-5-01,Frontier Airlines,43,43,43,43,43,43
2010-5-01,Hawaiian Airlines,15,15,15,15,15,15
2010-5-01,JetBlue Airways,46,46,46,46,46,46
2010-5-01,Mesa Airlines,91,91,91,91,91,91
2010-5-01,Pinnacle Airlines,119,119,119,119,119,119
2010-5-01,SkyWest Airlines,144,144,144,144,144,144
2010-5-01,Southwest Airlines,69,69,69,69,69,69
2010-5-01,US Airways,78,78,78,78,78,78
2010-5-01,United Air Lines,70,70,70,70,70,70
2010-6-01,AirTran Airways,66,66,66,66,66,66
2010-6-01,Alaska Airlines,52,52,52,52,52,52
2010-6-01,American Airlines,77,77,77,77,77,77
2010-6-01,American Eagle Airlines,126,126,126,126,126,126
2010-6-01,Atlantic Southeast Airlines,117,117,117,117,117,117
2010-6-01,Comair,79,79,79,79,79,79
2010-6-01,Continental Air Lines,53,53,53,53,53,53
2010-6-01,Delta Air Lines,120,120,120,120,120,120
2010-6-01,ExpressJet Airlines,112,112,112,112,112,112
2010-6-01,Frontier Airlines,44,44,44,44,44,44
2010-6-01,Hawaiian Airlines,15,15,15,15,15,15
2010-6-01,JetBlue Airways,46,46,46,46,46,46
2010-6-01,Mesa Airlines,81,81,81,81,81,81
2010-6-01,Pinnacle Airlines,131,131,131,131,131,131
2010-6-01,SkyWest Airlines,153,154,153,153,153,153
2010-6-01,Southwest Airlines,69,69,69,69,69,69
2010-6-01,US Airways,77,77,77,77,77,77
2010-6-01,United Air Lines,71,71,71,71,71,71
2010-7-01,AirTran Airways,66,66,66,66,66,66
2010-7-01,Alaska Airlines,52,52,52,52,52,52
2010-7-01,American Airlines,77,77,77,77,77,77
2010-7-01,American Eagle Airlines,130,130,130,130,130,130
2010-7-01,Atlantic Southeast Airlines,111,111,111,111,111,111
2010-7-01,Comair,74,74,74,74,74,74
2010-7-01,Continental Air Lines,51,51,51,51,51,51
2010-7-01,Delta Air Lines,113,113,113,113,113,113
2010-7-01,ExpressJet Airlines,113,113,113,113,113,113
2010-7-01,Frontier Airlines,45,46,45,45,45,45
2010-7-01,Hawaiian Airlines,15,15,15,15,15,15
2010-7-01,JetBlue Airways,46,46,46,46,46,46
2010-7-01,Mesa Airlines,84,84,84,84,84,84
2010-7-01,Pinnacle Airlines,130,132,130,130,130,130
2010-7-01,SkyWest Airlines,148,148,148,148,148,148
2010-7-01,Southwest Airlines,69,69,69,69,69,69
2010-7-01,US Airways,77,77,77,77,77,77
2010-7-01,United Air Lines,71,71,71,71,71,71
2010-8-01,AirTran Airways,66,66,66,66,66,66
2010-8-01,Alaska Airlines,52,52,52,52,52,52
2010-8-01,American Airlines,77,77,77,77,77,77
2010-8-01,American Eagle Airlines,131,131,131,131,131,131
2010-8-01,Atlantic Southeast Airlines,112,112,112,112,112,112
2010-8-01,Comair,86,86,86,86,86,86
2010-8-01,Continental Air Lines,54,54,54,54,54,54
2010-8-01,Delta Air Lines,116,116,116,116,116,116
2010-8-01,ExpressJet Airlines,114,114,114,114,114,114
2010-8-01,Frontier Airlines,43,43,43,43,43,43
2010-8-01,Hawaiian Airlines,15,15,15,15,15,15
2010-8-01,JetBlue Airways,47,47,47,47,47,47
2010-8-01,Mesa Airlines,84,84,84,84,84,84
2010-8-01,Pinnacle Airlines,131,131,131,131,131,131
2010-8-01,SkyWest Airlines,148,148,148,148,148,148
2010-8-01,Southwest Airlines,69,69,69,69,69,69
2010-8-01,US Airways,78,78,78,78,78,78
2010-8-01,United Air Lines,72,72,72,72,72,72
2010-9-01,AirTran Airways,66,66,66,66,66,66
2010-9-01,Alaska Airlines,50,50,50,50,50,50
2010-9-01,American Airlines,77,77,77,77,77,77
2010-9-01,American Eagle Airlines,130,130,130,130,130,130
2010-9-01,Atlantic Southeast Airlines,118,118,118,118,118,118
2010-9-01,Comair,95,95,95,95,95,95
2010-9-01,Continental Air Lines,54,54,54,54,54,54
2010-9-01,Delta Air Lines,119,119,119,119,119,119
2010-9-01,ExpressJet Airlines,113,113,113,113,113,113
2010-9-01,Frontier Airlines,46,46,46,46,46,46
2010-9-01,Hawaiian Airlines,15,15,15,15,15,15
2010-9-01,JetBlue Airways,46,46,46,46,46,46
2010-9-01,Mesa Airlines,82,82,82,82,82,82
2010-9-01,Pinnacle Airlines,131,131,131,131,131,131
2010-9-01,SkyWest Airlines,144,144,144,144,144,144
2010-9-01,Southwest Airlines,69,69,69,69,69,69
2010-9-01,US Airways,78,78,78,78,78,78
2010-9-01,United Air Lines,70,70,70,70,70,70
2011-1-01,AirTran Airways,65,65,65,65,65,65
2011-1-01,Alaska Airlines,50,50,50,50,50,50
2011-1-01,American Airlines,78,78,78,78,78,78
2011-1-01,American Eagle Airlines,133,133,133,133,133,133
2011-1-01,Atlantic Southeast Airlines,121,121,121,121,121,121
2011-1-01,Continental Air Lines,62,62,62,62,62,62
2011-1-01,Delta Air Lines,112,112,112,112,112,112
2011-1-01,ExpressJet Airlines,114,114,114,114,114,114
2011-1-01,Frontier Airlines,41,41,41,41,41,41
2011-1-01,Hawaiian Airlines,15,15,15,15,15,15
2011-1-01,JetBlue Airways,47,47,47,47,47,47
2011-1-01,Mesa Airlines,86,86,86,86,86,86
2011-1-01,SkyWest Airlines,142,142,142,142,142,142
2011-1-01,Southwest Airlines,69,69,69,69,69,69
2011-1-01,US Airways,79,79,79,79,79,79
2011-1-01,United Air Lines,73,73,73,73,73,73
2011-10-01,AirTran Airways,63,63,63,63,63,63
2011-10-01,Alaska Airlines,50,50,50,50,50,50
2011-10-01,American Airlines,77,77,77,77,77,77
2011-10-01,American Eagle Airlines,132,132,132,132,132,132
2011-10-01,Atlantic Southeast Airlines,122,122,122,122,122,122
2011-10-01,Continental Air Lines,54,54,54,54,54,54
2011-10-01,Delta Air Lines,118,119,118,118,118,118
2011-10-01,ExpressJet Airlines,117,117,117,117,117,117
2011-10-01,Frontier Airlines,46,46,46,46,46,46
2011-10-01,Hawaiian Airlines,15,15,15,15,15,15
2011-10-01,JetBlue Airways,48,48,48,48,48,48
2011-10-01,Mesa Airlines,84,84,84,84,84,84
2011-10-01,SkyWest Airlines,145,145,145,145,145,145
2011-10-01,Southwest Airlines,72,72,72,72,72,72
2011-10-01,US Airways,78,78,78,78,78,78
2011-10-01,United Air Lines,68,68,68,68,68,68
2011-11-01,AirTran Airways,63,63,63,63,63,63
2011-11-01,Alaska Airlines,50,50,50,50,50,50
2011-11-01,American Airlines,78,78,78,78,78,78
2011-11-01,American Eagle Airlines,136,136,136,136,136,136
2011-11-01,Atlantic Southeast Airlines,127,127,127,127,127,127
2011-11-01,Continental Air Lines,57,57,57,57,57,57
2011-11-01,Delta Air Lines,121,121,121,121,121,121
2011-11-01,ExpressJet Airlines,119,119,119,119,119,119
2011-11-01,Frontier Airlines,47,47,47,47,47,47
2011-11-01,Hawaiian Airlines,15,15,15,15,15,15
2011-11-01,JetBlue Airways,47,47,47,47,47,47
2011-11-01,Mesa Airlines,83,83,83,83,83,83
2011-11-01,SkyWest Airlines,148,148,148,148,148,148
2011-11-01,Southwest Airlines,72,72,72,72,72,72
2011-11-01,US Airways,76,76,76,76,76,76
2011-11-01,United Air Lines,69,69,69,69,69,69
2011-12-01,AirTran Airways,62,62,62,62,62,62
2011-12-01,Alaska Airlines,50,50,50,50,50,50
2011-12-01,American Airlines,81,81,81,81,81,81
2011-12-01,American Eagle Airlines,132,132,132,132,132,132
2011-12-01,Atlantic Southeast Airlines,120,120,120,120,120,120
2011-12-01,Continental Air Lines,58,58,58,58,58,58
2011-12-01,Delta Air Lines,122,122,122,122,122,122
2011-12-01,ExpressJet Airlines,120,120,120,120,120,120
2011-12-01,Frontier Airlines,49,49,49,49,49,49
2011-12-01,Hawaiian Airlines,15,15,15,15,15,15
2011-12-01,JetBlue Airways,49,49,49,49,49,49
2011-12-01,Mesa Airlines,86,86,86,86,86,86
2011-12-01,SkyWest Airlines,143,143,143,143,143,143
2011-12-01,Southwest Airlines,72,72,72,72,72,72
2011-12-01,US Airways,76,76,76,76,76,76
2011-12-01,United Air Lines,71,71,71,71,71,71
2011-2-01,AirTran Airways,65,65,65,65,65,65
2011-2-01,Alaska Airlines,50,50,50,50,50,50
2011-2-01,American Airlines,78,78,78,78,78,78
2011-2-01,American Eagle Airlines,134,134,134,134,134,134
2011-2-01,Atlantic Southeast Airlines,118,118,118,118,118,118
2011-2-01,Continental Air Lines,63,63,63,63,63,63
2011-2-01,Delta Air Lines,109,109,109,109,109,109
2011-2-01,ExpressJet Airlines,118,118,118,118,118,118
2011-2-01,Frontier Airlines,41,41,41,41,41,41
2011-2-01,Hawaiian Airlines,15,15,15,15,15,15
2011-2-01,JetBlue Airways,47,47,47,47,47,47
2011-2-01,Mesa Airlines,86,86,86,86,86,86
2011-2-01,SkyWest Airlines,147,147,147,147,147,147
2011-2-01,Southwest Airlines,69,69,69,69,69,69
2011-2-01,US Airways,79,79,79,79,79,79
2011-2-01,United Air Lines,73,73,73,73,73,73
2011-3-01,AirTran Airways,65,65,65,65,65,65
2011-3-01,Alaska Airlines,50,50,50,50,50,50
2011-3-01,American Airlines,78,78,78,78,78,78
2011-3-01,American Eagle Airlines,131,131,131,131,131,131
2011-3-01,Atlantic Southeast Airlines,116,116,116,116,116,116
2011-3-01,Continental Air Lines,60,60,60,60,60,60
2011-3-01,Delta Air Lines,114,114,114,114,114,114
2011-3-01,ExpressJet Airlines,118,118,118,118,118,118
2011-3-01,Frontier Airlines,42,42,42,42,42,42
2011-3-01,Hawaiian Airlines,15,15,15,15,15,15
2011-3-01,JetBlue Airways,47,48,47,47,47,47
2011-3-01,Mesa Airlines,86,86,86,86,86,86
2011-3-01,SkyWest Airlines,147,147,147,147,147,147
2011-3-01,Southwest Airlines,72,72,72,72,72,72
2011-3-01,US Airways,78,78,78,78,78,78
2011-3-01,United Air Lines,73,73,73,73,73,73
2011-4-01,AirTran Airways,64,64,64,64,64,64
2011-4-01,Alaska Airlines,50,50,50,50,50,50
2011-4-01,American Airlines,81,81,81,81,81,81
2011-4-01,American Eagle Airlines,137,137,137,137,137,137
2011-4-01,Atlantic Southeast Airlines,115,115,115,115,115,115
2011-4-01,Continental Air Lines,57,58,57,57,57,57
2011-4-01,Delta Air Lines,118,118,118,118,118,118
2011-4-01,ExpressJet Airlines,113,114,113,113,113,113
2011-4-01,Frontier Airlines,43,43,43,43,43,43
2011-4-01,Hawaiian Airlines,15,15,15,15,15,15
2011-4-01,JetBlue Airways,47,47,47,47,47,47
2011-4-01,Mesa Airlines,82,82,82,82,82,82
2011-4-01,SkyWest Airlines,146,146,146,146,146,146
2011-4-01,Southwest Airlines,72,72,72,72,72,72
2011-4-01,US Airways,76,76,76,76,76,76
2011-4-01,United Air Lines,73,73,73,73,73,73
2011-5-01,AirTran Airways,64,64,64,64,64,64
2011-5-01,Alaska Airlines,50,50,50,50,50,50
2011-5-01,American Airlines,78,78,78,78,78,78
2011-5-01,American Eagle Airlines,129,129,129,129,129,129
2011-5-01,Atlantic Southeast Airlines,114,115,114,114,114,114
2011-5-01,Continental Air Lines,55,55,55,55,55,55
2011-5-01,Delta Air Lines,114,115,114,114,114,114
2011-5-01,ExpressJet Airlines,114,114,114,114,114,114
2011-5-01,Frontier Airlines,48,48,48,48,48,48
2011-5-01,Hawaiian Airlines,15,15,15,15,15,15
2011-5-01,JetBlue Airways,50,50,50,50,50,50
2011-5-01,Mesa Airlines,87,87,87,87,87,87
2011-5-01,SkyWest Airlines,144,144,144,144,144,144
2011-5-01,Southwest Airlines,72,72,72,72,72,72
2011-5-01,US Airways,76,76,76,76,76,76
2011-5-01,United Air Lines,69,69,69,69,69,69
2011-6-01,AirTran Airways,62,62,62,62,62,62
2011-6-01,Alaska Airlines,53,53,53,53,53,53
2011-6-01,American Airlines,80,80,80,80,80,80
2011-6-01,American Eagle Airlines,136,136,136,136,136,136
2011-6-01,Atlantic Southeast Airlines,123,123,123,123,123,123
2011-6-01,Continental Air Lines,59,59,59,59,59,59
2011-6-01,Delta Air Lines,122,122,122,122,122,122
2011-6-01,ExpressJet Airlines,117,117,117,117,117,117
2011-6-01,Frontier Airlines,49,49,49,49,49,49
2011-6-01,Hawaiian Airlines,15,15,15,15,15,15
2011-6-01,JetBlue Airways,50,50,50,50,50,50
2011-6-01,Mesa Airlines,82,82,82,82,82,82
2011-6-01,SkyWest Airlines,148,149,148,148,148,148
2011-6-01,Southwest Airlines,72,72,72,72,72,72
2011-6-01,US Airways,72,73,72,72,72,72
2011-6-01,United Air Lines,70,70,70,70,70,70
2011-7-01,AirTran Airways,62,62,62,62,62,62
2011-7-01,Alaska Airlines,53,53,53,53,53,53
2011-7-01,American Airlines,80,80,80,80,80,80
2011-7-01,American Eagle Airlines,136,136,136,136,136,136
2011-7-01,Atlantic Southeast Airlines,121,123,121,121,121,121
2011-7-01,Continental Air Lines,56,56,56,56,56,56
2011-7-01,Delta Air Lines,121,121,121,121,121,121
2011-7-01,ExpressJet Airlines,115,115,115,115,115,115
2011-7-01,Frontier Airlines,53,53,53,53,53,53
2011-7-01,Hawaiian Airlines,15,15,15,15,15,15
2011-7-01,JetBlue Airways,50,50,50,50,50,50
2011-7-01,Mesa Airlines,83,83,83,83,83,83
2011-7-01,SkyWest Airlines,149,150,149,149,149,149
2011-7-01,Southwest Airlines,72,72,72,72,72,72
2011-7-01,US Airways,72,72,72,72,72,72
2011-7-01,United Air Lines,72,72,72,72,72,72
2011-8-01,AirTran Airways,62,62,62,62,62,62
2011-8-01,Alaska Airlines,53,53,53,53,53,53
2011-8-01,American Airlines,80,80,80,80,80,80
2011-8-01,American Eagle Airlines,137,137,137,137,137,137
2011-8-01,Atlantic Southeast Airlines,121,121,121,121,121,121
2011-8-01,Continental Air Lines,54,55,54,54,54,54
2011-8-01,Delta Air Lines,122,122,122,122,122,122
2011-8-01,ExpressJet Airlines,117,117,117,117,117,117
2011-8-01,Frontier Airlines,51,51,51,51,51,51
2011-8-01,Hawaiian Airlines,15,15,15,15,15,15
2011-8-01,JetBlue Airways,50,50,50,50,50,50
2011-8-01,Mesa Airlines,87,87,87,87,87,87
2011-8-01,SkyWest Airlines,147,147,147,147,147,147
2011-8-01,Southwest Airlines,72,72,72,72,72,72
2011-8-01,US Airways,73,73,73,73,73,73
2011-8-01,United Air Lines,70,70,70,70,70,70
2011-9-01,AirTran Airways,63,63,63,63,63,63
2011-9-01,Alaska Airlines,50,50,50,50,50,50
2011-9-01,American Airlines,80,80,80,80,80,80
2011-9-01,American Eagle Airlines,133,133,133,133,133,133
2011-9-01,Atlantic Southeast Airlines,121,121,121,121,121,121
2011-9-01,Continental Air Lines,51,51,51,51,51,51
2011-9-01,Delta Air Lines,124,124,124,124,124,124
2011-9-01,ExpressJet Airlines,114,114,114,114,114,114
2011-9-01,Frontier Airlines,49,49,49,49,49,49
2011-9-01,Hawaiian Airlines,15,15,15,15,15,15
2011-9-01,JetBlue Airways,50,50,50,50,50,50
2011-9-01,Mesa Airlines,86,86,86,86,86,86
2011-9-01,SkyWest Airlines,147,148,147,147,147,147
2011-9-01,Southwest Airlines,72,72,72,72,72,72
2011-9-01,US Airways,76,76,76,76,76,76
2011-9-01,United Air Lines,68,68,68,68,68,68
2012-1-01,AirTran Airways,62,62,62,62,62,62
2012-1-01,Alaska Airlines,50,50,50,50,50,50
2012-1-01,American Airlines,82,82,82,82,82,82
2012-1-01,American Eagle Airlines,143,143,143,143,143,143
2012-1-01,Delta Air Lines,124,124,124,124,124,124
2012-1-01,ExpressJet Airlines,155,155,155,155,155,155
2012-1-01,Frontier Airlines,49,49,49,49,49,49
2012-1-01,Hawaiian Airlines,15,15,15,15,15,15
2012-1-01,JetBlue Airways,49,49,49,49,49,49
2012-1-01,Mesa Airlines,86,87,86,86,86,86
2012-1-01,SkyWest Airlines,146,146,146,146,146,146
2012-1-01,Southwest Airlines,72,72,72,72,72,72
2012-1-01,US Airways,78,78,78,78,78,78
2012-1-01,United Air Lines,84,84,84,84,84,84
2012-1-01,Virgin America,13,13,13,13,13,13
2012-10-01,AirTran Airways,47,47,47,47,47,47
2012-10-01,Alaska Airlines,53,53,53,53,53,53
2012-10-01,American Airlines,77,77,77,77,77,77
2012-10-01,American Eagle Airlines,134,134,134,134,134,134
2012-10-01,Delta Air Lines,126,127,126,126,126,126
2012-10-01,ExpressJet Airlines,154,154,154,154,154,154
2012-10-01,Frontier Airlines,55,56,55,55,55,55
2012-10-01,Hawaiian Airlines,16,16,16,16,16,16
2012-10-01,JetBlue Airways,52,52,52,52,52,52
2012-10-01,Mesa Airlines,68,68,68,68,68,68
2012-10-01,SkyWest Airlines,148,148,148,148,148,148
2012-10-01,Southwest Airlines,77,77,77,77,77,77
2012-10-01,US Airways,77,77,77,77,77,77
2012-10-01,United Air Lines,77,77,77,77,77,77
2012-10-01,Virgin America,16,16,16,16,16,16
2012-11-01,AirTran Airways,47,47,47,47,47,47
2012-11-01,Alaska Airlines,53,53,53,53,53,53
2012-11-01,American Airlines,78,78,78,78,78,78
2012-11-01,American Eagle Airlines,137,137,137,137,137,137
2012-11-01,Delta Air Lines,127,127,127,127,127,127
2012-11-01,ExpressJet Airlines,160,160,160,160,160,160
2012-11-01,Frontier Airlines,61,61,61,61,61,61
2012-11-01,Hawaiian Airlines,16,16,16,16,16,16
2012-11-01,JetBlue Airways,51,51,51,51,51,51
2012-11-01,Mesa Airlines,70,70,70,70,70,70
2012-11-01,SkyWest Airlines,157,157,157,157,157,157
2012-11-01,Southwest Airlines,78,78,78,78,78,78
2012-11-01,US Airways,75,75,75,75,75,75
2012-11-01,United Air Lines,78,78,78,78,78,78
2012-11-01,Virgin America,16,16,16,16,16,16
2012-12-01,AirTran Airways,46,46,46,46,46,46
2012-12-01,Alaska Airlines,53,53,53,53,53,53
2012-12-01,American Airlines,82,82,82,82,82,82
2012-12-01,American Eagle Airlines,132,132,132,132,132,132
2012-12-01,Delta Air Lines,131,131,131,131,131,131
2012-12-01,ExpressJet Airlines,161,163,161,161,161,161
2012-12-01,Frontier Airlines,60,63,60,60,60,60
2012-12-01,Hawaiian Airlines,16,16,16,16,16,16
2012-12-01,JetBlue Airways,51,51,51,51,51,51
2012-12-01,Mesa Airlines,70,70,70,70,70,70
2012-12-01,SkyWest Airlines,156,156,156,156,156,156
2012-12-01,Southwest Airlines,78,78,78,78,78,78
2012-12-01,US Airways,76,77,76,76,76,76
2012-12-01,United Air Lines,83,83,83,83,83,83
2012-12-01,Virgin America,16,16,16,16,16,16
2012-2-01,AirTran Airways,59,59,59,59,59,59
2012-2-01,Alaska Airlines,50,50,50,50,50,50
2012-2-01,American Airlines,82,82,82,82,82,82
2012-2-01,American Eagle Airlines,140,140,140,140,140,140
2012-2-01,Delta Air Lines,120,120,120,120,120,120
